t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
17.851,1770380567.547749,20.281,67.887,-0.999,-0.909,0.392,-0.002,-0.0323934443295002,0.0026731938123703003,156.64480590820312,OFFBOARD,INIT,
17.952,1770380567.648876,20.186,67.927,-0.999,-0.909,0.391,-0.001,-0.02574610337615013,0.005319140385836363,156.6399688720703,OFFBOARD,INIT,
18.053,1770380567.749599,20.099,67.964,-0.999,-0.907,0.390,-0.000,-0.043603938072919846,-0.024047967046499252,156.66795349121094,OFFBOARD,INIT,
18.153,1770380567.849712,20.005,68.004,-0.999,-0.904,0.391,-0.000,-0.04773610457777977,-0.04834134876728058,156.67088317871094,OFFBOARD,INIT,
18.254,1770380567.950581,19.919,68.041,-0.999,-0.903,0.391,-0.001,-0.03276434168219566,-0.021772228181362152,156.67236328125,OFFBOARD,INIT,
18.355,1770380568.051626,19.826,68.081,-1.000,-0.901,0.390,-0.001,-0.037392862141132355,-0.03219810500741005,156.6815185546875,OFFBOARD,INIT,
18.456,1770380568.153010,19.740,68.118,-1.000,-0.899,0.391,-0.000,-0.02804681286215782,-0.027843764051795006,156.67752075195312,OFFBOARD,INIT,
18.556,1770380568.253445,19.647,68.158,-1.000,-0.899,0.389,-0.001,-0.042106904089450836,-0.07285235822200775,156.6808624267578,OFFBOARD,INIT,
18.658,1770380568.354704,19.562,68.194,-1.001,-0.898,0.389,0.001,-0.0455440990626812,-0.1368289291858673,156.66851806640625,OFFBOARD,INIT,
18.759,1770380568.456053,19.469,68.233,-1.001,-0.900,0.389,0.002,-0.05620831251144409,-0.15803764760494232,156.66094970703125,OFFBOARD,INIT,
18.860,1770380568.556851,19.383,68.268,-1.001,-0.899,0.389,0.002,-0.06096995249390602,-0.17903369665145874,156.64915466308594,OFFBOARD,INIT,
18.961,1770380568.657525,19.291,68.307,-1.001,-0.899,0.390,0.002,-0.08496616780757904,-0.18375776708126068,156.67689514160156,OFFBOARD,INIT,
19.061,1770380568.757724,19.206,68.342,-1.001,-0.897,0.392,0.001,-0.09437692910432816,-0.30581074953079224,156.6979522705078,OFFBOARD,INIT,
19.162,1770380568.858880,19.114,68.381,-1.001,-0.898,0.393,0.000,-0.07640328258275986,-0.3564927875995636,156.7159881591797,OFFBOARD,INIT,
19.263,1770380568.960014,19.029,68.416,-1.001,-0.899,0.394,0.000,-0.07801692187786102,-0.3564160466194153,156.71633911132812,OFFBOARD,INIT,
19.364,1770380569.060870,18.936,68.454,-1.002,-0.902,0.395,0.001,-0.0863233357667923,-0.388247013092041,156.68154907226562,OFFBOARD,INIT,
19.465,1770380569.161955,18.850,68.489,-1.002,-0.903,0.396,0.000,-0.10177581757307053,-0.38633906841278076,156.6649932861328,OFFBOARD,INIT,
19.566,1770380569.262816,18.757,68.527,-1.002,-0.904,0.397,0.001,-0.1130778044462204,-0.37195053696632385,156.64732360839844,OFFBOARD,INIT,
19.667,1770380569.363902,18.672,68.561,-1.002,-0.906,0.399,0.001,-0.12708112597465515,-0.41800037026405334,156.6420440673828,OFFBOARD,INIT,
19.768,1770380569.464598,18.578,68.598,-1.002,-0.908,0.398,0.000,-0.14970950782299042,-0.41673851013183594,156.64620971679688,OFFBOARD,INIT,
19.869,1770380569.565633,18.492,68.633,-1.002,-0.910,0.400,0.001,-0.17949970066547394,-0.3762909173965454,156.6436767578125,OFFBOARD,INIT,
19.970,1770380569.667010,18.398,68.671,-1.002,-0.910,0.402,0.002,-0.20719480514526367,-0.3557770252227783,156.63975524902344,OFFBOARD,INIT,
20.071,1770380569.767939,18.311,68.706,-1.003,-0.910,0.406,0.002,-0.21634241938591003,-0.3616287112236023,156.65089416503906,OFFBOARD,INIT,
20.172,1770380569.868958,18.216,68.744,-1.003,-0.910,0.409,0.002,-0.2087823450565338,-0.35125336050987244,156.6525421142578,OFFBOARD,INIT,
20.273,1770380569.969639,18.129,68.779,-1.003,-0.910,0.412,0.002,-0.2077401876449585,-0.35218581557273865,156.65077209472656,OFFBOARD,INIT,
20.373,1770380570.069786,18.034,68.817,-1.003,-0.910,0.415,0.002,-0.19460992515087128,-0.3949218690395355,156.6610565185547,OFFBOARD,INIT,
20.474,1770380570.170700,17.947,68.853,-1.003,-0.913,0.418,0.003,-0.21241982281208038,-0.3823608458042145,156.6761474609375,OFFBOARD,INIT,
20.575,1770380570.271554,17.851,68.892,-1.003,-0.914,0.420,0.004,-0.22659268975257874,-0.3197101056575775,156.6808624267578,OFFBOARD,INIT,
20.675,1770380570.372007,17.762,68.929,-1.003,-0.916,0.423,0.004,-0.22568152844905853,-0.30140984058380127,156.6747283935547,OFFBOARD,INIT,
20.776,1770380570.472660,17.665,68.969,-1.002,-0.918,0.425,0.004,-0.21313394606113434,-0.29508480429649353,156.66983032226562,OFFBOARD,INIT,
20.877,1770380570.573971,17.576,69.006,-1.002,-0.919,0.426,0.004,-0.22938337922096252,-0.29023391008377075,156.67739868164062,OFFBOARD,INIT,
20.978,1770380570.674793,17.478,69.046,-1.002,-0.921,0.428,0.003,-0.26106762886047363,-0.28188851475715637,156.6803436279297,OFFBOARD,INIT,
21.079,1770380570.775704,17.388,69.082,-1.002,-0.921,0.430,0.003,-0.2666107714176178,-0.23986166715621948,156.6671905517578,OFFBOARD,INIT,
21.180,1770380570.876593,17.290,69.122,-1.002,-0.923,0.432,0.003,-0.2622380554676056,-0.18605397641658783,156.6610565185547,OFFBOARD,INIT,
21.280,1770380570.977314,17.200,69.159,-1.003,-0.923,0.430,0.002,-0.2843647599220276,-0.1336822509765625,156.670166015625,OFFBOARD,INIT,
21.381,1770380571.077657,17.102,69.199,-1.003,-0.921,0.433,0.001,-0.3317471742630005,-0.07886367291212082,156.67030334472656,OFFBOARD,INIT,
21.483,1770380571.179867,17.012,69.237,-1.004,-0.916,0.435,0.002,-0.31682488322257996,-0.08253082633018494,156.65379333496094,OFFBOARD,INIT,
21.584,1770380571.280959,16.915,69.279,-1.005,-0.912,0.436,0.001,-0.28480732440948486,-0.11554081737995148,156.6566925048828,OFFBOARD,INIT,
21.685,1770380571.381550,16.825,69.317,-1.005,-0.909,0.439,0.004,-0.2520013153553009,-0.12640182673931122,156.6830291748047,OFFBOARD,INIT,
21.785,1770380571.481732,16.728,69.359,-1.006,-0.905,0.440,0.004,-0.22218391299247742,-0.14472796022891998,156.677734375,OFFBOARD,INIT,
21.886,1770380571.582848,16.639,69.398,-1.006,-0.906,0.441,0.004,-0.22171039879322052,-0.10032888501882553,156.66720581054688,OFFBOARD,INIT,
21.987,1770380571.683619,16.542,69.440,-1.006,-0.906,0.438,0.004,-0.22223512828350067,-0.018652504310011864,156.67160034179688,OFFBOARD,INIT,
22.088,1770380571.784798,16.453,69.480,-1.006,-0.905,0.440,0.006,-0.24078086018562317,0.015240886248648167,156.6809539794922,OFFBOARD,INIT,
22.189,1770380571.885654,16.355,69.522,-1.006,-0.903,0.441,0.007,-0.2324822098016739,0.05423108488321304,156.6838836669922,OFFBOARD,INIT,
22.290,1770380571.986629,16.266,69.562,-1.005,-0.902,0.439,0.006,-0.20383910834789276,0.04644249752163887,156.66236877441406,OFFBOARD,INIT,
22.390,1770380572.087469,16.169,69.605,-1.005,-0.900,0.439,0.008,-0.2045062631368637,0.04861064255237579,156.6712188720703,OFFBOARD,INIT,
22.492,1770380572.188562,16.080,69.644,-1.004,-0.898,0.439,0.006,-0.19421102106571198,0.08484963327646255,156.66261291503906,OFFBOARD,INIT,
22.592,1770380572.289397,15.984,69.687,-1.004,-0.893,0.439,0.006,-0.17212823033332825,0.07798577845096588,156.6791534423828,OFFBOARD,INIT,
22.693,1770380572.389694,15.896,69.727,-1.004,-0.890,0.439,0.006,-0.14468760788440704,0.07670179009437561,156.6734619140625,OFFBOARD,INIT,
22.794,1770380572.490828,15.800,69.770,-1.004,-0.888,0.440,0.005,-0.1039818674325943,0.09669825434684753,156.6807403564453,OFFBOARD,INIT,
22.895,1770380572.592055,15.711,69.810,-1.004,-0.886,0.438,0.005,-0.07406109571456909,0.13435401022434235,156.6691131591797,OFFBOARD,INIT,
22.996,1770380572.692710,15.616,69.853,-1.004,-0.884,0.436,0.004,-0.09106162190437317,0.12647099792957306,156.66648864746094,OFFBOARD,INIT,
23.097,1770380572.793738,15.528,69.893,-1.004,-0.883,0.434,0.004,-0.07345162332057953,0.07866236567497253,156.64598083496094,OFFBOARD,INIT,
23.198,1770380572.894603,15.433,69.937,-1.004,-0.882,0.433,0.004,-0.06956246495246887,0.08447732776403427,156.66209411621094,OFFBOARD,INIT,
23.299,1770380572.995633,15.345,69.976,-1.004,-0.880,0.430,0.005,-0.07205668836832047,0.14041663706302643,156.67544555664062,OFFBOARD,INIT,
23.400,1770380573.096920,15.250,70.019,-1.005,-0.878,0.428,0.005,-0.07016350328922272,0.15533579885959625,156.66519165039062,OFFBOARD,INIT,
23.500,1770380573.197322,15.132,70.072,-1.004,-0.878,0.427,0.005,-0.06482717394828796,0.17221477627754211,156.68936157226562,OFFBOARD,INIT,
23.601,1770380573.297621,15.037,70.114,-1.004,-0.874,0.423,0.006,-0.06806981563568115,0.16630350053310394,156.69515991210938,OFFBOARD,INIT,
23.702,1770380573.399093,14.979,70.141,-1.004,-0.872,0.422,0.004,-0.0757463350892067,0.12436874955892563,156.70982360839844,OFFBOARD,INIT,
23.802,1770380573.499376,14.884,70.184,-1.004,-0.871,0.421,0.005,-0.05375414341688156,0.08361984044313431,156.70724487304688,OFFBOARD,INIT,
23.903,1770380573.599947,14.797,70.223,-1.003,-0.870,0.420,0.006,-0.026623668149113655,0.07685622572898865,156.7046661376953,OFFBOARD,INIT,
24.004,1770380573.701007,14.702,70.266,-1.003,-0.869,0.416,0.006,-0.009567308239638805,0.09461137652397156,156.6934814453125,OFFBOARD,INIT,
24.105,1770380573.801669,14.615,70.305,-1.003,-0.867,0.415,0.005,-0.011581026017665863,0.07848300784826279,156.67222595214844,OFFBOARD,INIT,
24.206,1770380573.903238,14.521,70.347,-1.002,-0.868,0.413,0.004,-0.023075174540281296,0.037461962550878525,156.67320251464844,OFFBOARD,INIT,
24.307,1770380574.004030,14.434,70.386,-1.002,-0.868,0.413,0.003,-0.02203160710632801,0.06073922663927078,156.63818359375,OFFBOARD,INIT,
24.408,1770380574.104690,14.340,70.429,-1.002,-0.867,0.411,0.003,0.002680751960724592,0.057254496961832047,156.65115356445312,OFFBOARD,INIT,
24.508,1770380574.205318,14.253,70.467,-1.002,-0.866,0.409,0.003,-0.006633523851633072,0.028852451592683792,156.63565063476562,OFFBOARD,INIT,
24.608,1770380574.305482,14.159,70.509,-1.002,-0.867,0.406,0.002,0.003227092558518052,-0.013289512135088444,156.6234130859375,OFFBOARD,INIT,
24.710,1770380574.406712,14.072,70.547,-1.002,-0.868,0.405,-0.000,-0.03217187523841858,0.04301026836037636,156.6284942626953,OFFBOARD,INIT,
24.811,1770380574.507867,13.978,70.588,-1.002,-0.867,0.403,0.001,-0.038678839802742004,0.09960392117500305,156.62557983398438,OFFBOARD,INIT,
24.912,1770380574.608813,13.890,70.627,-1.003,-0.868,0.402,0.001,-0.037630658596754074,0.11343964189291,156.63108825683594,OFFBOARD,INIT,
25.013,1770380574.709533,13.796,70.668,-1.003,-0.869,0.399,0.002,-0.06309341639280319,0.10536593198776245,156.64767456054688,OFFBOARD,INIT,
25.115,1770380574.811902,13.708,70.707,-1.003,-0.868,0.399,0.002,-0.07959113270044327,0.09654467552900314,156.66534423828125,OFFBOARD,INIT,
25.216,1770380574.913073,13.614,70.749,-1.003,-0.868,0.400,0.002,-0.06783927977085114,0.025235746055841446,156.68519592285156,OFFBOARD,INIT,
25.317,1770380575.013596,13.526,70.789,-1.003,-0.870,0.402,0.002,-0.031064385548233986,-0.010957163758575916,156.68894958496094,OFFBOARD,INIT,
25.417,1770380575.113737,13.431,70.833,-1.004,-0.870,0.402,0.003,0.007624322548508644,0.005371343810111284,156.69210815429688,OFFBOARD,INIT,
25.518,1770380575.214754,13.342,70.873,-1.004,-0.872,0.403,0.002,0.02213863842189312,0.028154851868748665,156.68258666992188,OFFBOARD,INIT,
25.619,1770380575.315655,13.247,70.917,-1.004,-0.873,0.404,0.003,0.06475546211004257,0.09491628408432007,156.6824493408203,OFFBOARD,INIT,
25.720,1770380575.416981,13.159,70.957,-1.004,-0.875,0.402,0.006,0.07237348705530167,0.16713008284568787,156.6822967529297,OFFBOARD,INIT,
25.821,1770380575.517833,13.062,71.001,-1.003,-0.877,0.400,0.006,0.06362175941467285,0.19739437103271484,156.66827392578125,OFFBOARD,INIT,
25.922,1770380575.618801,12.974,71.041,-1.003,-0.877,0.397,0.005,0.05510387197136879,0.2213960438966751,156.65728759765625,OFFBOARD,INIT,
26.023,1770380575.719840,12.878,71.083,-1.003,-0.876,0.393,0.004,0.0393780916929245,0.27966195344924927,156.65713500976562,OFFBOARD,INIT,
26.123,1770380575.820434,12.789,71.122,-1.003,-0.876,0.389,0.003,0.0014504967257380486,0.3158373236656189,156.67559814453125,OFFBOARD,INIT,
26.225,1770380575.921635,12.694,71.163,-1.004,-0.876,0.386,0.002,-0.007372642867267132,0.3278194069862366,156.6573486328125,OFFBOARD,INIT,
26.325,1770380576.021741,12.606,71.201,-1.004,-0.875,0.384,0.000,-0.023535527288913727,0.31556397676467896,156.66650390625,OFFBOARD,INIT,
26.426,1770380576.122851,12.511,71.242,-1.004,-0.874,0.382,0.000,-0.0409761406481266,0.32493114471435547,156.67037963867188,OFFBOARD,INIT,
26.527,1770380576.223888,12.423,71.279,-1.003,-0.873,0.379,0.001,-0.05443111062049866,0.2956191599369049,156.6692657470703,OFFBOARD,INIT,
26.628,1770380576.324706,12.328,71.319,-1.003,-0.871,0.377,0.003,-0.07542646676301956,0.272920697927475,156.66221618652344,OFFBOARD,INIT,
26.729,1770380576.425685,12.241,71.356,-1.003,-0.868,0.375,0.003,-0.09742194414138794,0.23418083786964417,156.65322875976562,OFFBOARD,INIT,
26.829,1770380576.526447,12.146,71.397,-1.003,-0.868,0.376,0.003,-0.09735039621591568,0.21368008852005005,156.66795349121094,OFFBOARD,INIT,
26.931,1770380576.627903,12.059,71.435,-1.003,-0.866,0.376,0.004,-0.0954892709851265,0.1895141303539276,156.6616973876953,OFFBOARD,INIT,
27.032,1770380576.728557,11.965,71.476,-1.003,-0.865,0.376,0.003,-0.0760086178779602,0.09973197430372238,156.6598663330078,OFFBOARD,INIT,
27.132,1770380576.829411,11.879,71.514,-1.002,-0.865,0.378,0.003,-0.066187784075737,0.012976491823792458,156.69444274902344,OFFBOARD,INIT,
27.234,1770380576.930597,11.786,71.554,-1.003,-0.866,0.378,0.001,-0.06270453333854675,0.00405498081818223,156.68299865722656,OFFBOARD,INIT,
27.335,1770380577.031544,11.700,71.592,-1.003,-0.866,0.380,0.003,-0.04613165929913521,0.019938645884394646,156.69198608398438,OFFBOARD,INIT,
27.435,1770380577.131893,11.607,71.633,-1.003,-0.867,0.381,0.002,-0.03549833968281746,0.015081740915775299,156.6826629638672,OFFBOARD,INIT,
27.535,1770380577.232349,11.522,71.671,-1.003,-0.866,0.381,0.001,-0.007489833980798721,0.007587582804262638,156.6688690185547,OFFBOARD,INIT,
27.636,1770380577.332900,11.429,71.713,-1.004,-0.866,0.381,0.003,0.012627416290342808,0.0071269311010837555,156.65869140625,OFFBOARD,INIT,
27.737,1770380577.434048,11.343,71.750,-1.004,-0.868,0.381,0.003,0.021374208852648735,0.04682880640029907,156.6577606201172,OFFBOARD,INIT,
27.838,1770380577.534600,11.250,71.792,-1.004,-0.869,0.382,0.005,0.0264989472925663,0.06000692397356033,156.6460418701172,OFFBOARD,INIT,
27.938,1770380577.635165,11.164,71.830,-1.003,-0.871,0.381,0.004,0.025673242285847664,0.05870359018445015,156.6613311767578,OFFBOARD,INIT,
28.039,1770380577.736336,11.071,71.871,-1.003,-0.871,0.380,0.005,0.035176634788513184,0.0361943282186985,156.67018127441406,OFFBOARD,INIT,
28.140,1770380577.836699,10.985,71.910,-1.003,-0.872,0.380,0.006,0.02052556723356247,0.0367465540766716,156.6575469970703,OFFBOARD,INIT,
28.241,1770380577.937992,10.891,71.952,-1.003,-0.873,0.377,0.004,0.03229492902755737,0.013419256545603275,156.66241455078125,OFFBOARD,INIT,
28.343,1770380578.039741,10.805,71.990,-1.004,-0.871,0.377,0.003,0.016373051330447197,0.039098843932151794,156.6592254638672,OFFBOARD,INIT,
28.444,1770380578.140643,10.713,72.032,-1.004,-0.871,0.377,0.004,0.02766019105911255,0.05467366427183151,156.6483917236328,OFFBOARD,INIT,
28.544,1770380578.241286,10.627,72.071,-1.004,-0.871,0.378,0.004,0.07030568271875381,0.04272454231977463,156.63726806640625,OFFBOARD,INIT,
28.645,1770380578.342360,10.535,72.113,-1.004,-0.871,0.379,0.005,0.08595748245716095,0.0065053352154791355,156.6490478515625,OFFBOARD,INIT,
28.746,1770380578.443409,10.451,72.152,-1.003,-0.871,0.379,0.004,0.12944336235523224,-0.007500662934035063,156.6489715576172,OFFBOARD,INIT,
28.848,1770380578.544665,10.359,72.194,-1.003,-0.874,0.377,0.003,0.13870030641555786,0.038769498467445374,156.65765380859375,OFFBOARD,INIT,
28.949,1770380578.645541,10.274,72.233,-1.002,-0.874,0.375,0.002,0.14774389564990997,0.01592235080897808,156.67967224121094,OFFBOARD,INIT,
29.049,1770380578.746499,10.181,72.276,-1.002,-0.877,0.376,0.001,0.14314420521259308,-0.10532694309949875,156.6812286376953,OFFBOARD,INIT,
29.151,1770380578.847702,10.096,72.315,-1.002,-0.881,0.375,0.003,0.15152950584888458,-0.1348702609539032,156.68101501464844,OFFBOARD,INIT,
29.252,1770380578.948957,10.003,72.357,-1.002,-0.886,0.373,0.003,0.15664583444595337,-0.11804921925067902,156.6782684326172,OFFBOARD,INIT,
29.353,1770380579.049622,9.917,72.395,-1.001,-0.888,0.371,0.002,0.1469019204378128,-0.11448545008897781,156.68113708496094,OFFBOARD,INIT,
29.454,1770380579.150780,9.824,72.437,-1.001,-0.891,0.369,0.002,0.12705247104167938,-0.14042790234088898,156.68112182617188,OFFBOARD,INIT,
29.555,1770380579.252087,9.738,72.475,-1.001,-0.894,0.368,0.001,0.12517724931240082,-0.14469189941883087,156.67303466796875,OFFBOARD,INIT,
29.656,1770380579.352959,9.645,72.516,-1.001,-0.895,0.367,-0.000,0.11615470796823502,-0.07346536219120026,156.6611785888672,OFFBOARD,INIT,
29.757,1770380579.453531,9.559,72.554,-1.000,-0.895,0.366,0.000,0.1271737962961197,-0.08970943838357925,156.6553955078125,OFFBOARD,INIT,
29.857,1770380579.554455,9.466,72.594,-1.000,-0.897,0.366,0.000,0.11730465292930603,-0.08860126882791519,156.6681671142578,OFFBOARD,INIT,
29.959,1770380579.655889,9.380,72.631,-1.000,-0.899,0.365,0.001,0.11114387214183807,-0.09743653982877731,156.67465209960938,OFFBOARD,INIT,
30.060,1770380579.756719,9.287,72.671,-0.999,-0.900,0.363,-0.000,0.09879457950592041,-0.14602625370025635,156.6718292236328,OFFBOARD,INIT,
30.160,1770380579.857049,9.201,72.708,-0.998,-0.901,0.363,0.000,0.08071322739124298,-0.16690000891685486,156.67422485351562,OFFBOARD,INIT,
30.261,1770380579.957865,9.108,72.747,-0.998,-0.902,0.363,-0.000,0.07478080689907074,-0.11266221851110458,156.68995666503906,OFFBOARD,INIT,
30.362,1770380580.058753,9.021,72.783,-0.998,-0.904,0.360,-0.001,0.0647478848695755,-0.10896243900060654,156.6793670654297,OFFBOARD,INIT,
30.463,1770380580.159776,8.927,72.822,-0.998,-0.905,0.358,-0.001,0.020968561992049217,-0.1143886148929596,156.6884307861328,OFFBOARD,INIT,
30.564,1770380580.260976,8.840,72.858,-0.997,-0.908,0.361,0.000,-0.023047907277941704,-0.13874679803848267,156.68524169921875,OFFBOARD,INIT,
30.665,1770380580.362172,8.745,72.897,-0.997,-0.910,0.360,-0.003,-0.02722340077161789,-0.1092047393321991,156.67678833007812,OFFBOARD,INIT,
30.766,1770380580.463324,8.657,72.933,-0.997,-0.910,0.359,-0.003,-0.04563921317458153,-0.1377926617860794,156.65972900390625,OFFBOARD,INIT,
30.867,1770380580.564061,8.561,72.971,-0.997,-0.912,0.358,-0.004,-0.06807069480419159,-0.14812573790550232,156.66868591308594,OFFBOARD,INIT,
30.968,1770380580.664620,8.473,73.006,-0.997,-0.914,0.359,-0.003,-0.11945223808288574,-0.14460892975330353,156.6510009765625,OFFBOARD,INIT,
31.068,1770380580.765404,8.376,73.043,-0.998,-0.915,0.359,-0.004,-0.17152464389801025,-0.12623567879199982,156.6631622314453,OFFBOARD,INIT,
31.169,1770380580.865758,8.287,73.077,-0.998,-0.917,0.360,-0.004,-0.191274493932724,-0.08592677861452103,156.65530395507812,OFFBOARD,INIT,
31.271,1770380580.967906,8.190,73.115,-0.999,-0.916,0.363,-0.002,-0.2100754678249359,-0.04623539373278618,156.64906311035156,OFFBOARD,INIT,
31.372,1770380581.068682,8.100,73.150,-0.999,-0.917,0.366,-0.001,-0.22749781608581543,-0.03510032221674919,156.65440368652344,OFFBOARD,INIT,
31.472,1770380581.169300,8.004,73.189,-0.998,-0.915,0.369,-0.002,-0.2400415986776352,-0.016508832573890686,156.65699768066406,OFFBOARD,INIT,
31.572,1770380581.269464,7.914,73.225,-0.998,-0.915,0.371,-0.002,-0.24542474746704102,-0.018258659169077873,156.66769409179688,OFFBOARD,INIT,
31.674,1770380581.370701,7.818,73.264,-0.998,-0.914,0.373,-0.002,-0.2602534592151642,0.03649333864450455,156.68141174316406,OFFBOARD,INIT,
31.775,1770380581.471957,7.729,73.300,-0.998,-0.912,0.376,-0.003,-0.2471132129430771,0.09298364073038101,156.6635284423828,OFFBOARD,INIT,
31.877,1770380581.574343,7.633,73.340,-0.998,-0.909,0.379,-0.002,-0.23042117059230804,0.08916574716567993,156.64480590820312,OFFBOARD,INIT,
31.978,1770380581.674999,7.545,73.376,-0.998,-0.904,0.380,-0.002,-0.2225690633058548,0.029002929106354713,156.6693115234375,OFFBOARD,INIT,
32.079,1770380581.775691,7.450,73.416,-0.998,-0.904,0.383,-0.003,-0.22087714076042175,-0.029666058719158173,156.69091796875,OFFBOARD,INIT,
32.179,1770380581.876493,7.362,73.453,-0.998,-0.903,0.385,-0.003,-0.20638923346996307,-0.0804336667060852,156.67652893066406,OFFBOARD,INIT,
32.281,1770380581.977772,7.266,73.493,-0.998,-0.904,0.387,-0.003,-0.19439654052257538,-0.07144000381231308,156.6733856201172,OFFBOARD,INIT,
32.382,1770380582.078921,7.178,73.531,-0.998,-0.903,0.389,-0.003,-0.1947547197341919,0.0016404426423832774,156.6651153564453,OFFBOARD,INIT,
32.482,1770380582.179306,7.083,73.571,-0.998,-0.901,0.390,-0.002,-0.18447303771972656,0.02000959776341915,156.66136169433594,OFFBOARD,INIT,
32.583,1770380582.280168,6.996,73.609,-0.997,-0.899,0.390,-0.002,-0.1865612417459488,0.0112223569303751,156.6554718017578,OFFBOARD,INIT,
32.683,1770380582.380491,6.901,73.650,-0.997,-0.897,0.393,-0.001,-0.17053048312664032,-0.020403198897838593,156.66802978515625,OFFBOARD,INIT,
32.784,1770380582.481012,6.814,73.688,-0.997,-0.895,0.395,-0.003,-0.1456698179244995,-0.01647406443953514,156.67303466796875,OFFBOARD,INIT,
32.885,1770380582.581646,6.720,73.729,-0.997,-0.895,0.397,-0.003,-0.11536623537540436,-0.04396098107099533,156.6728057861328,OFFBOARD,INIT,
32.985,1770380582.682400,6.633,73.768,-0.997,-0.896,0.399,-0.003,-0.08363073319196701,-0.10936903208494186,156.66690063476562,OFFBOARD,INIT,
33.086,1770380582.782870,6.538,73.810,-0.996,-0.897,0.399,-0.002,-0.06984775513410568,-0.12322650104761124,156.6750030517578,OFFBOARD,INIT,
33.186,1770380582.882993,6.450,73.849,-0.995,-0.898,0.399,-0.002,-0.07024525851011276,-0.08700773864984512,156.66766357421875,OFFBOARD,INIT,
33.287,1770380582.983694,6.355,73.890,-0.995,-0.899,0.400,-0.002,-0.0682097002863884,-0.05727289244532585,156.65460205078125,OFFBOARD,INIT,
33.387,1770380583.084051,6.268,73.929,-0.995,-0.898,0.399,-0.003,-0.05710526183247566,-0.06497228145599365,156.64820861816406,OFFBOARD,INIT,
33.488,1770380583.184791,6.174,73.970,-0.994,-0.896,0.398,-0.004,-0.04452091082930565,-0.06845533102750778,156.65516662597656,OFFBOARD,INIT,
33.588,1770380583.285471,6.087,74.008,-0.994,-0.896,0.398,-0.006,-0.05767318606376648,-0.06332175433635712,156.67904663085938,OFFBOARD,INIT,
33.690,1770380583.386543,5.993,74.049,-0.994,-0.895,0.399,-0.004,-0.049292195588350296,-0.10187573730945587,156.68714904785156,OFFBOARD,INIT,
33.791,1770380583.487803,5.907,74.088,-0.993,-0.896,0.401,-0.004,-0.02997315302491188,-0.08766935020685196,156.68484497070312,OFFBOARD,INIT,
33.892,1770380583.589044,5.813,74.130,-0.993,-0.896,0.401,-0.004,0.005745841655880213,-0.09822746366262436,156.66415405273438,OFFBOARD,INIT,
33.993,1770380583.689602,5.727,74.168,-0.992,-0.896,0.400,-0.005,0.022929422557353973,-0.10627956688404083,156.65191650390625,OFFBOARD,INIT,
34.093,1770380583.789848,5.634,74.209,-0.992,-0.897,0.397,-0.006,0.008530514314770699,-0.1383785754442215,156.6570587158203,OFFBOARD,INIT,
34.194,1770380583.890670,5.547,74.247,-0.991,-0.898,0.397,-0.005,0.0018496010452508926,-0.1183047965168953,156.6568145751953,OFFBOARD,INIT,
34.295,1770380583.991535,5.454,74.288,-0.990,-0.896,0.397,-0.009,-0.01054329052567482,-0.10640953481197357,156.6876220703125,OFFBOARD,INIT,
34.395,1770380584.092102,5.369,74.326,-0.989,-0.895,0.397,-0.010,0.01148150209337473,-0.13039515912532806,156.69163513183594,OFFBOARD,INIT,
34.496,1770380584.192749,5.276,74.368,-0.989,-0.896,0.398,-0.010,0.021772874519228935,-0.1485334187746048,156.6966552734375,OFFBOARD,INIT,
34.597,1770380584.293743,5.190,74.406,-0.989,-0.896,0.397,-0.011,0.0494215190410614,-0.1844514161348343,156.7033233642578,OFFBOARD,INIT,
34.699,1770380584.395568,5.097,74.448,-0.990,-0.897,0.397,-0.012,0.04878866299986839,-0.19760377705097198,156.68765258789062,OFFBOARD,INIT,
34.800,1770380584.496666,5.011,74.487,-0.990,-0.896,0.396,-0.011,0.07641346752643585,-0.18533997237682343,156.6930694580078,OFFBOARD,INIT,
34.900,1770380584.597276,4.917,74.530,-0.990,-0.896,0.397,-0.011,0.07905082404613495,-0.1944475919008255,156.68856811523438,OFFBOARD,INIT,
35.001,1770380584.697687,4.831,74.569,-0.991,-0.898,0.398,-0.010,0.1043558195233345,-0.15877753496170044,156.67193603515625,OFFBOARD,INIT,
35.102,1770380584.798557,4.738,74.611,-0.991,-0.899,0.396,-0.008,0.13207636773586273,-0.16242234408855438,156.66049194335938,OFFBOARD,INIT,
35.203,1770380584.899751,4.651,74.649,-0.991,-0.903,0.395,-0.007,0.13689090311527252,-0.18559342622756958,156.65481567382812,OFFBOARD,INIT,
35.304,1770380585.000862,4.557,74.690,-0.991,-0.904,0.394,-0.009,0.12274342775344849,-0.17639078199863434,156.6460723876953,OFFBOARD,INIT,
35.405,1770380585.101667,4.470,74.728,-0.991,-0.905,0.395,-0.010,0.1223173588514328,-0.12059120833873749,156.65672302246094,OFFBOARD,INIT,
35.506,1770380585.202546,4.375,74.769,-0.992,-0.907,0.391,-0.010,0.1121840626001358,-0.10458379238843918,156.64466857910156,OFFBOARD,INIT,
35.606,1770380585.303362,4.287,74.807,-0.992,-0.909,0.390,-0.010,0.1048639789223671,-0.1342335343360901,156.64920043945312,OFFBOARD,INIT,
