t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
257.650,1767787980.367830,-0.205,-133.086,-1.102,0.002,-0.999,0.002,-0.12007846683263779,-0.04706199839711189,0.7228485345840454,OFFBOARD,INIT,
257.751,1767787980.468495,-0.205,-133.191,-1.101,0.003,-1.000,0.001,-0.07987678796052933,-0.02276143804192543,0.7166274785995483,OFFBOARD,INIT,
257.852,1767787980.569866,-0.205,-133.288,-1.102,0.002,-1.004,0.001,-0.053167153149843216,-0.020293567329645157,0.7098867893218994,OFFBOARD,INIT,
257.952,1767787980.670477,-0.204,-133.394,-1.102,0.003,-1.005,0.001,-0.027316929772496223,-0.02634383551776409,0.7371465563774109,OFFBOARD,INIT,
258.053,1767787980.771469,-0.203,-133.492,-1.101,0.003,-1.007,0.002,0.03546318784356117,-0.018031027168035507,0.7215858697891235,OFFBOARD,INIT,
258.154,1767787980.871815,-0.202,-133.598,-1.101,0.005,-1.006,0.003,0.08452311903238297,-0.01599101535975933,0.7253697514533997,OFFBOARD,INIT,
258.255,1767787980.972658,-0.200,-133.695,-1.101,0.006,-1.005,0.004,0.1262063831090927,0.02097230590879917,0.7462382912635803,OFFBOARD,INIT,
258.356,1767787981.073517,-0.199,-133.801,-1.100,0.005,-1.003,0.002,0.11445606499910355,0.03820883482694626,0.7470700740814209,OFFBOARD,INIT,
258.456,1767787981.174179,-0.197,-133.899,-1.100,0.005,-1.002,0.004,0.16277724504470825,0.043805912137031555,0.7337619066238403,OFFBOARD,INIT,
258.557,1767787981.275082,-0.196,-134.005,-1.099,0.004,-1.000,0.002,0.24102333188056946,0.034815236926078796,0.7108498215675354,OFFBOARD,INIT,
258.658,1767787981.375581,-0.195,-134.102,-1.099,0.005,-0.999,0.001,0.2655315697193146,0.062101103365421295,0.6959701776504517,OFFBOARD,INIT,
258.759,1767787981.476665,-0.193,-134.208,-1.099,0.003,-0.994,-0.001,0.28550705313682556,0.0664638876914978,0.686867356300354,OFFBOARD,INIT,
258.860,1767787981.577599,-0.191,-134.304,-1.099,0.003,-0.991,0.000,0.2516769766807556,0.06797812879085541,0.6858003735542297,OFFBOARD,INIT,
258.961,1767787981.678519,-0.190,-134.408,-1.099,0.001,-0.987,-0.002,0.2278110235929489,0.08657171577215195,0.706240713596344,OFFBOARD,INIT,
259.062,1767787981.779497,-0.189,-134.504,-1.100,-0.000,-0.984,-0.000,0.1779482513666153,0.08181585371494293,0.7033922076225281,OFFBOARD,INIT,
259.162,1767787981.879890,-0.187,-134.608,-1.100,0.002,-0.981,0.001,0.16088829934597015,0.11062987893819809,0.7191418409347534,OFFBOARD,INIT,
259.263,1767787981.980963,-0.186,-134.704,-1.100,0.001,-0.980,0.001,0.13440951704978943,0.126792773604393,0.7184009552001953,OFFBOARD,INIT,
259.364,1767787982.081972,-0.185,-134.808,-1.100,-0.001,-0.979,0.001,0.12891118228435516,0.1252666711807251,0.7327932119369507,OFFBOARD,INIT,
259.465,1767787982.182672,-0.184,-134.903,-1.101,-0.001,-0.977,0.001,0.11589133739471436,0.1234879344701767,0.7400462627410889,OFFBOARD,INIT,
259.566,1767787982.283506,-0.183,-135.006,-1.101,-0.003,-0.976,0.000,0.13028070330619812,0.13273461163043976,0.7384483814239502,OFFBOARD,INIT,
259.666,1767787982.383727,-0.182,-135.101,-1.101,-0.005,-0.974,0.001,0.17104151844978333,0.11600523442029953,0.7006356716156006,OFFBOARD,INIT,
259.767,1767787982.484836,-0.181,-135.204,-1.102,-0.005,-0.972,0.002,0.16366657614707947,0.1302153319120407,0.6982797384262085,OFFBOARD,INIT,
259.868,1767787982.585724,-0.180,-135.299,-1.102,-0.006,-0.971,0.004,0.10639043897390366,0.12612152099609375,0.7240066528320312,OFFBOARD,INIT,
259.969,1767787982.687123,-0.180,-135.401,-1.102,-0.008,-0.971,0.004,0.02714274264872074,0.12377391010522842,0.7355208992958069,OFFBOARD,INIT,
260.069,1767787982.787456,-0.180,-135.496,-1.102,-0.008,-0.972,0.003,0.05600236728787422,0.12046245485544205,0.7495244741439819,OFFBOARD,INIT,
260.170,1767787982.887719,-0.180,-135.598,-1.102,-0.011,-0.972,0.002,0.05755969509482384,0.10311005264520645,0.7358745336532593,OFFBOARD,INIT,
260.271,1767787982.988888,-0.181,-135.692,-1.103,-0.013,-0.974,0.002,0.058069486171007156,0.07297810912132263,0.7276899218559265,OFFBOARD,INIT,
260.372,1767787983.089589,-0.181,-135.795,-1.103,-0.014,-0.975,0.002,0.08282406628131866,0.05732215940952301,0.733669102191925,OFFBOARD,INIT,
260.473,1767787983.190828,-0.182,-135.889,-1.103,-0.014,-0.975,0.003,0.11320275068283081,0.03631790354847908,0.7245296835899353,OFFBOARD,INIT,
260.574,1767787983.291588,-0.182,-135.991,-1.104,-0.015,-0.974,0.002,0.10495967417955399,0.04609924927353859,0.7377875447273254,OFFBOARD,INIT,
260.675,1767787983.392508,-0.182,-136.085,-1.104,-0.014,-0.974,0.002,0.06053684279322624,0.04031491279602051,0.7311813235282898,OFFBOARD,INIT,
260.776,1767787983.493997,-0.182,-136.187,-1.105,-0.014,-0.974,0.004,0.03639854118227959,0.05162280797958374,0.7344849109649658,OFFBOARD,INIT,
260.877,1767787983.594957,-0.182,-136.282,-1.105,-0.015,-0.974,0.004,-0.017385905608534813,0.05206719785928726,0.7343334555625916,OFFBOARD,INIT,
260.978,1767787983.695543,-0.183,-136.384,-1.105,-0.016,-0.975,0.007,-0.023001164197921753,0.02757137082517147,0.7315698862075806,OFFBOARD,INIT,
261.078,1767787983.795748,-0.183,-136.478,-1.105,-0.015,-0.976,0.006,-0.017915038391947746,0.017607679590582848,0.7250683903694153,OFFBOARD,INIT,
261.178,1767787983.895943,-0.184,-136.580,-1.105,-0.014,-0.978,0.005,-0.010559783317148685,0.029753202572464943,0.7200769782066345,OFFBOARD,INIT,
261.278,1767787983.996088,-0.184,-136.675,-1.104,-0.012,-0.977,0.008,-0.02779713086783886,0.04269346967339516,0.722888171672821,OFFBOARD,INIT,
261.379,1767787984.096833,-0.183,-136.778,-1.103,-0.011,-0.978,0.008,-0.03980063274502754,0.054111022502183914,0.737859308719635,OFFBOARD,INIT,
261.480,1767787984.197911,-0.183,-136.872,-1.102,-0.011,-0.979,0.009,-0.016967974603176117,0.07403131574392319,0.7339536547660828,OFFBOARD,INIT,
261.581,1767787984.298676,-0.183,-136.974,-1.101,-0.012,-0.977,0.007,0.03765365853905678,0.07154832035303116,0.7334122061729431,OFFBOARD,INIT,
261.682,1767787984.399652,-0.183,-137.068,-1.100,-0.012,-0.976,0.006,0.027133788913488388,0.052654944360256195,0.7372570633888245,OFFBOARD,INIT,
261.783,1767787984.500838,-0.183,-137.170,-1.100,-0.012,-0.976,0.002,-0.005935364868491888,0.0512845553457737,0.7262996435165405,OFFBOARD,INIT,
261.884,1767787984.602064,-0.183,-137.265,-1.099,-0.011,-0.976,0.001,-0.03553653135895729,0.05529375001788139,0.719244658946991,OFFBOARD,INIT,
261.985,1767787984.702625,-0.182,-137.367,-1.098,-0.010,-0.975,-0.000,-0.051486387848854065,0.06536512821912766,0.711730420589447,OFFBOARD,INIT,
262.085,1767787984.803432,-0.181,-137.462,-1.098,-0.010,-0.977,-0.001,-0.05968068912625313,0.07937764376401901,0.704335629940033,OFFBOARD,INIT,
262.186,1767787984.903886,-0.181,-137.565,-1.097,-0.010,-0.981,-0.002,-0.01647985726594925,0.0938338041305542,0.7094869017601013,OFFBOARD,INIT,
262.287,1767787985.004912,-0.181,-137.660,-1.097,-0.011,-0.982,-0.002,0.083589106798172,0.09009937196969986,0.7085673213005066,OFFBOARD,INIT,
262.388,1767787985.106037,-0.182,-137.764,-1.097,-0.012,-0.982,-0.001,0.0935085266828537,0.0798463225364685,0.7238844633102417,OFFBOARD,INIT,
262.489,1767787985.207052,-0.183,-137.859,-1.097,-0.012,-0.981,-0.003,0.0782344788312912,0.06841859966516495,0.736727774143219,OFFBOARD,INIT,
262.590,1767787985.307839,-0.184,-137.962,-1.096,-0.014,-0.982,-0.004,0.04522278532385826,0.05413331836462021,0.7364292740821838,OFFBOARD,INIT,
262.691,1767787985.408962,-0.186,-138.089,-1.096,-0.014,-0.982,-0.003,0.028644271194934845,0.03321357071399689,0.7449359893798828,OFFBOARD,INIT,
262.792,1767787985.509745,-0.187,-138.192,-1.096,-0.014,-0.982,-0.004,0.04386579990386963,0.019560441374778748,0.7487046122550964,OFFBOARD,INIT,
262.893,1767787985.610908,-0.189,-138.287,-1.096,-0.013,-0.982,-0.005,0.10266643017530441,-0.005524926353245974,0.7442420721054077,OFFBOARD,INIT,
262.994,1767787985.711916,-0.190,-138.390,-1.096,-0.013,-0.981,-0.004,0.09726278483867645,-0.00946501549333334,0.7173070311546326,OFFBOARD,INIT,
263.095,1767787985.812665,-0.192,-138.484,-1.096,-0.012,-0.979,-0.003,0.10826928168535233,-0.01930665783584118,0.7091371417045593,OFFBOARD,INIT,
263.196,1767787985.913982,-0.193,-138.586,-1.096,-0.011,-0.978,-0.004,0.04971535876393318,-0.02323061414062977,0.7157441973686218,OFFBOARD,INIT,
263.297,1767787986.014913,-0.194,-138.679,-1.096,-0.009,-0.974,-0.005,0.014806646853685379,-0.021016953513026237,0.725960373878479,OFFBOARD,INIT,
263.398,1767787986.115762,-0.196,-138.780,-1.096,-0.010,-0.973,-0.003,-0.03161068633198738,-0.024120943620800972,0.7220456600189209,OFFBOARD,INIT,
263.499,1767787986.216554,-0.197,-138.873,-1.096,-0.008,-0.972,-0.004,-0.02726207673549652,-0.025127366185188293,0.7267278432846069,OFFBOARD,INIT,
263.599,1767787986.316911,-0.198,-138.974,-1.097,-0.006,-0.971,-0.003,-0.061610084027051926,-0.028202833607792854,0.7317067384719849,OFFBOARD,INIT,
263.700,1767787986.417548,-0.199,-139.067,-1.097,-0.005,-0.968,-0.003,-0.07361388951539993,-0.020907912403345108,0.7032408118247986,OFFBOARD,INIT,
263.801,1767787986.518608,-0.201,-139.167,-1.097,-0.003,-0.967,-0.003,-0.1154281347990036,-0.03076159954071045,0.7129451632499695,OFFBOARD,INIT,
263.901,1767787986.619256,-0.202,-139.259,-1.097,-0.002,-0.966,-0.004,-0.17114681005477905,-0.04067305102944374,0.7006163001060486,OFFBOARD,INIT,
264.002,1767787986.719959,-0.203,-139.359,-1.096,0.001,-0.964,-0.003,-0.16424348950386047,-0.014421460218727589,0.7080046534538269,OFFBOARD,INIT,
264.103,1767787986.821262,-0.203,-139.451,-1.096,0.002,-0.963,-0.004,-0.21665707230567932,-0.0039904117584228516,0.7025122046470642,OFFBOARD,INIT,
264.204,1767787986.921847,-0.204,-139.550,-1.096,0.002,-0.963,-0.004,-0.25821566581726074,-0.009489047341048717,0.7080032825469971,OFFBOARD,INIT,
264.305,1767787987.022615,-0.204,-139.643,-1.096,0.003,-0.966,-0.005,-0.30034196376800537,-0.010494249872863293,0.7204394340515137,OFFBOARD,INIT,
264.406,1767787987.123514,-0.204,-139.743,-1.096,0.003,-0.969,-0.005,-0.2871909737586975,-0.013086947612464428,0.7194450497627258,OFFBOARD,INIT,
264.507,1767787987.224625,-0.205,-139.836,-1.097,0.005,-0.970,-0.005,-0.3018378019332886,-0.010599195957183838,0.7163730263710022,OFFBOARD,INIT,
264.608,1767787987.325762,-0.205,-139.937,-1.097,0.006,-0.973,-0.004,-0.3413410782814026,0.006988927256315947,0.7080937027931213,OFFBOARD,INIT,
264.709,1767787987.427066,-0.205,-140.030,-1.097,0.007,-0.974,-0.002,-0.25910577178001404,0.014472339302301407,0.7281704545021057,OFFBOARD,INIT,
264.810,1767787987.528150,-0.205,-140.131,-1.097,0.008,-0.974,-0.001,-0.2820035219192505,0.03189045935869217,0.7292656898498535,OFFBOARD,INIT,
264.911,1767787987.628623,-0.205,-140.225,-1.097,0.009,-0.973,-0.001,-0.3056091070175171,0.025622695684432983,0.737066924571991,OFFBOARD,INIT,
265.012,1767787987.729717,-0.205,-140.327,-1.097,0.008,-0.975,-0.002,-0.35579559206962585,0.03404022753238678,0.7479651570320129,OFFBOARD,INIT,
265.113,1767787987.830862,-0.204,-140.421,-1.097,0.010,-0.977,-0.002,-0.3812386691570282,0.045240700244903564,0.7460445761680603,OFFBOARD,INIT,
265.214,1767787987.931790,-0.204,-140.522,-1.097,0.013,-0.977,-0.000,-0.38733601570129395,0.07711558789014816,0.7404075860977173,OFFBOARD,INIT,
265.316,1767787988.033828,-0.203,-140.616,-1.097,0.015,-0.977,-0.001,-0.40065035223960876,0.10438106954097748,0.7364038228988647,OFFBOARD,INIT,
265.417,1767787988.134644,-0.202,-140.718,-1.097,0.016,-0.977,-0.002,-0.3855377733707428,0.13399633765220642,0.7307659983634949,OFFBOARD,INIT,
265.518,1767787988.236286,-0.201,-140.812,-1.098,0.017,-0.978,-0.003,-0.41912680864334106,0.16151843965053558,0.7234196662902832,OFFBOARD,INIT,
265.620,1767787988.337574,-0.199,-140.914,-1.098,0.016,-0.979,-0.002,-0.4109571576118469,0.17573899030685425,0.6946256756782532,OFFBOARD,INIT,
265.721,1767787988.438581,-0.197,-141.008,-1.098,0.016,-0.979,-0.002,-0.40199875831604004,0.17244349420070648,0.7126267552375793,OFFBOARD,INIT,
265.821,1767787988.539290,-0.195,-141.110,-1.099,0.017,-0.979,-0.001,-0.38582468032836914,0.20930156111717224,0.7085081338882446,OFFBOARD,INIT,
265.922,1767787988.640025,-0.193,-141.205,-1.099,0.015,-0.983,0.000,-0.40372708439826965,0.21924956142902374,0.718680202960968,OFFBOARD,INIT,
266.023,1767787988.740947,-0.191,-141.308,-1.099,0.012,-0.987,0.001,-0.4183865189552307,0.21631620824337006,0.7196972370147705,OFFBOARD,INIT,
266.124,1767787988.842196,-0.189,-141.403,-1.099,0.011,-0.988,0.000,-0.36365070939064026,0.20765773952007294,0.7256819009780884,OFFBOARD,INIT,
266.225,1767787988.943482,-0.187,-141.506,-1.099,0.010,-0.989,-0.000,-0.2963427007198334,0.23065800964832306,0.6982118487358093,OFFBOARD,INIT,
266.326,1767787989.044048,-0.185,-141.601,-1.099,0.011,-0.989,0.001,-0.30128785967826843,0.2500416934490204,0.7050783634185791,OFFBOARD,INIT,
266.427,1767787989.144703,-0.183,-141.705,-1.099,0.009,-0.989,-0.001,-0.3548286557197571,0.2718316316604614,0.7123573422431946,OFFBOARD,INIT,
266.528,1767787989.245537,-0.181,-141.800,-1.099,0.008,-0.990,-0.001,-0.3638043999671936,0.27649763226509094,0.7284756898880005,OFFBOARD,INIT,
266.628,1767787989.345785,-0.179,-141.905,-1.100,0.004,-0.991,-0.002,-0.3815210163593292,0.29632237553596497,0.7421223521232605,OFFBOARD,INIT,
266.729,1767787989.446800,-0.178,-142.001,-1.099,0.003,-0.992,0.001,-0.3635268807411194,0.2751411497592926,0.7460202574729919,OFFBOARD,INIT,
266.830,1767787989.547621,-0.178,-142.105,-1.099,-0.000,-0.996,0.001,-0.23791174590587616,0.2665022611618042,0.723490834236145,OFFBOARD,INIT,
266.931,1767787989.648922,-0.178,-142.202,-1.099,-0.004,-0.999,0.000,-0.18955905735492706,0.2391781061887741,0.7208865880966187,OFFBOARD,INIT,
267.032,1767787989.749616,-0.178,-142.307,-1.098,-0.006,-1.000,-0.000,-0.1355920433998108,0.2094765603542328,0.7165052890777588,OFFBOARD,INIT,
267.134,1767787989.851614,-0.179,-142.404,-1.098,-0.008,-1.001,-0.000,-0.11395949870347977,0.18241357803344727,0.7034893035888672,OFFBOARD,INIT,
267.236,1767787989.953604,-0.179,-142.508,-1.097,-0.012,-1.001,-0.002,-0.09692743420600891,0.17639891803264618,0.7055034637451172,OFFBOARD,INIT,
267.337,1767787990.054542,-0.180,-142.605,-1.097,-0.013,-1.001,-0.002,-0.09429480880498886,0.1387997269630432,0.6834048628807068,OFFBOARD,INIT,
267.438,1767787990.155835,-0.181,-142.710,-1.096,-0.015,-1.003,-0.003,-0.06951162219047546,0.10816045850515366,0.6788216233253479,OFFBOARD,INIT,
267.538,1767787990.256251,-0.181,-142.846,-1.096,-0.016,-1.004,-0.002,-0.07826206088066101,0.08454149216413498,0.6820115447044373,OFFBOARD,INIT,
267.639,1767787990.356996,-0.182,-142.943,-1.095,-0.015,-1.004,-0.002,-0.039829228073358536,0.0775245949625969,0.6963161826133728,OFFBOARD,INIT,
267.740,1767787990.457831,-0.182,-143.048,-1.095,-0.016,-1.004,-0.003,-0.0020307975355535746,0.08162157982587814,0.7211606502532959,OFFBOARD,INIT,
267.841,1767787990.558957,-0.182,-143.145,-1.096,-0.015,-1.004,-0.005,0.027616584673523903,0.08407355099916458,0.7364486455917358,OFFBOARD,INIT,
267.942,1767787990.660330,-0.183,-143.250,-1.096,-0.017,-1.002,-0.005,0.06406170129776001,0.07395113259553909,0.7379040122032166,OFFBOARD,INIT,
268.043,1767787990.760771,-0.184,-143.347,-1.096,-0.019,-1.002,-0.004,0.09379174560308456,0.04827902093529701,0.7319276928901672,OFFBOARD,INIT,
268.144,1767787990.861572,-0.185,-143.452,-1.096,-0.018,-1.002,-0.002,0.07492975890636444,0.032016586512327194,0.7403911352157593,OFFBOARD,INIT,
268.244,1767787990.962241,-0.187,-143.549,-1.096,-0.019,-1.003,-0.002,0.128945991396904,0.013904288411140442,0.7325471639633179,OFFBOARD,INIT,
268.345,1767787991.062495,-0.188,-143.654,-1.096,-0.019,-1.001,-0.001,0.21861252188682556,-0.016533205285668373,0.7270748615264893,OFFBOARD,INIT,
268.446,1767787991.163504,-0.190,-143.751,-1.095,-0.017,-0.996,-0.004,0.1995699256658554,-0.02421446517109871,0.7360135912895203,OFFBOARD,INIT,
268.546,1767787991.264323,-0.191,-143.855,-1.095,-0.016,-0.993,-0.004,0.18160930275917053,-0.011773709207773209,0.740781307220459,OFFBOARD,INIT,
268.646,1767787991.364431,-0.192,-143.951,-1.095,-0.017,-0.990,-0.003,0.14910466969013214,-0.0213430505245924,0.7372674942016602,OFFBOARD,INIT,
268.747,1767787991.464677,-0.193,-144.054,-1.095,-0.015,-0.986,-0.006,0.14539727568626404,-0.02886134572327137,0.7353954315185547,OFFBOARD,INIT,
268.847,1767787991.564883,-0.194,-144.149,-1.095,-0.014,-0.985,-0.006,0.09280247241258621,-0.038613203912973404,0.7222064137458801,OFFBOARD,INIT,
268.948,1767787991.665621,-0.194,-144.213,-1.095,-0.013,-0.984,-0.007,0.08698498457670212,-0.03387889266014099,0.7239090800285339,OFFBOARD,INIT,
269.049,1767787991.766842,-0.195,-144.316,-1.096,-0.013,-0.984,-0.008,0.08113428205251694,-0.027158167213201523,0.7126410603523254,OFFBOARD,INIT,
269.150,1767787991.867675,-0.196,-144.411,-1.096,-0.013,-0.982,-0.006,0.06603238731622696,-0.050032131373882294,0.7282286286354065,OFFBOARD,INIT,
269.251,1767787991.969066,-0.197,-144.545,-1.097,-0.012,-0.982,-0.005,0.03607034683227539,-0.06647021323442459,0.7084658145904541,OFFBOARD,INIT,
269.352,1767787992.069820,-0.198,-144.608,-1.097,-0.011,-0.983,-0.005,0.003833415452390909,-0.05365776643157005,0.7239614725112915,OFFBOARD,INIT,
269.453,1767787992.170734,-0.199,-144.710,-1.097,-0.009,-0.983,-0.005,-0.020879600197076797,-0.05949842184782028,0.7223671674728394,OFFBOARD,INIT,
269.554,1767787992.271872,-0.200,-144.844,-1.097,-0.008,-0.982,-0.004,0.0158001109957695,-0.037178393453359604,0.7058331966400146,OFFBOARD,INIT,
269.655,1767787992.372867,-0.201,-144.938,-1.097,-0.006,-0.983,-0.002,0.002478918991982937,-0.0633811205625534,0.7101593017578125,OFFBOARD,INIT,
269.756,1767787992.474116,-0.202,-145.040,-1.096,-0.005,-0.981,-0.003,-0.010637015104293823,-0.04453824833035469,0.7220485806465149,OFFBOARD,INIT,
269.857,1767787992.575318,-0.203,-145.135,-1.096,-0.004,-0.982,-0.002,-0.05082537978887558,-0.030907494947314262,0.7279785871505737,OFFBOARD,INIT,
269.958,1767787992.675553,-0.203,-145.237,-1.095,-0.004,-0.983,-0.002,-0.05364835262298584,-0.04819116368889809,0.7298769950866699,OFFBOARD,INIT,
270.058,1767787992.775851,-0.204,-145.332,-1.095,-0.003,-0.984,-0.002,-0.013734825886785984,-0.05370672419667244,0.7243095636367798,OFFBOARD,INIT,
270.159,1767787992.876750,-0.204,-145.435,-1.095,-0.003,-0.984,-0.001,0.015403161756694317,-0.04798586294054985,0.7388025522232056,OFFBOARD,INIT,
270.260,1767787992.977934,-0.204,-145.531,-1.095,-0.001,-0.983,-0.002,0.049849867820739746,-0.04332910105586052,0.7312832474708557,OFFBOARD,INIT,
270.361,1767787993.078544,-0.204,-145.634,-1.095,-0.000,-0.983,-0.003,0.04213487356901169,-0.035962946712970734,0.7129505276679993,OFFBOARD,INIT,
270.461,1767787993.179081,-0.204,-145.730,-1.095,0.000,-0.982,-0.003,0.03859098255634308,-0.04021323099732399,0.7133635878562927,OFFBOARD,INIT,
270.562,1767787993.279703,-0.204,-145.833,-1.094,0.001,-0.980,-0.003,0.012043402530252934,-0.029544444754719734,0.7283781170845032,OFFBOARD,INIT,
270.663,1767787993.380713,-0.204,-145.896,-1.094,0.002,-0.982,-0.003,-0.022694772109389305,-0.02436530403792858,0.7338901162147522,OFFBOARD,INIT,
270.764,1767787993.481565,-0.203,-145.991,-1.094,0.004,-0.981,-0.004,-0.024624930694699287,0.0066079627722501755,0.7279969453811646,OFFBOARD,INIT,
270.865,1767787993.582710,-0.203,-146.094,-1.094,0.004,-0.982,-0.005,-0.015880653634667397,0.0052458178251981735,0.7348015904426575,OFFBOARD,INIT,
270.966,1767787993.683604,-0.202,-146.188,-1.094,0.003,-0.982,-0.005,-0.033163219690322876,0.0180184505879879,0.7155635356903076,OFFBOARD,INIT,
271.067,1767787993.784631,-0.202,-146.322,-1.094,0.003,-0.981,-0.005,-0.017705852165818214,0.0006049906369298697,0.7312888503074646,OFFBOARD,INIT,
271.168,1767787993.885818,-0.201,-146.385,-1.094,0.003,-0.982,-0.006,-0.03729288652539253,0.0016151313902810216,0.741836428642273,OFFBOARD,INIT,
271.269,1767787993.986843,-0.201,-146.487,-1.094,0.004,-0.981,-0.006,-0.05723665654659271,0.032334569841623306,0.7207561731338501,OFFBOARD,INIT,
271.370,1767787994.087623,-0.200,-146.582,-1.094,0.005,-0.979,-0.006,-0.08787534385919571,0.03876795992255211,0.7171541452407837,OFFBOARD,INIT,
271.470,1767787994.187821,-0.200,-146.716,-1.094,0.005,-0.981,-0.004,-0.15565504133701324,0.03954755514860153,0.7060526013374329,OFFBOARD,INIT,
271.571,1767787994.288859,-0.200,-146.818,-1.094,0.005,-0.983,-0.006,-0.11230994015932083,0.055277835577726364,0.706339418888092,OFFBOARD,INIT,
271.672,1767787994.390071,-0.200,-146.914,-1.094,0.005,-0.984,-0.007,-0.045526959002017975,0.05072265490889549,0.7074063420295715,OFFBOARD,INIT,
271.773,1767787994.491045,-0.200,-147.017,-1.095,0.002,-0.984,-0.007,-0.02247484028339386,0.0351315513253212,0.7037155628204346,OFFBOARD,INIT,
271.873,1767787994.591427,-0.200,-147.112,-1.095,-0.000,-0.983,-0.006,-0.01930387318134308,0.01177727896720171,0.6962460875511169,OFFBOARD,INIT,
271.975,1767787994.692609,-0.201,-147.215,-1.095,0.001,-0.984,-0.006,-0.04852887988090515,-0.010735263116657734,0.7004157304763794,OFFBOARD,INIT,
272.076,1767787994.794004,-0.201,-147.311,-1.095,0.001,-0.982,-0.007,-0.04158096760511398,-0.009142291732132435,0.7093653678894043,OFFBOARD,INIT,
272.177,1767787994.894673,-0.201,-147.414,-1.095,0.003,-0.981,-0.005,-0.04147346690297127,0.01016402430832386,0.7041964530944824,OFFBOARD,INIT,
272.278,1767787994.995817,-0.202,-147.510,-1.095,0.004,-0.980,-0.004,-0.03854367136955261,0.02674422785639763,0.7300531268119812,OFFBOARD,INIT,
272.379,1767787995.097181,-0.202,-147.613,-1.096,0.005,-0.979,-0.004,-0.012829943560063839,0.03364837169647217,0.7295326590538025,OFFBOARD,INIT,
272.480,1767787995.198230,-0.202,-147.709,-1.096,0.005,-0.977,-0.003,-0.0032853996381163597,0.029151789844036102,0.7208200097084045,OFFBOARD,INIT,
272.581,1767787995.298704,-0.203,-147.812,-1.095,0.005,-0.974,-0.002,-0.0594065822660923,0.04066596180200577,0.7190731763839722,OFFBOARD,INIT,
272.682,1767787995.399849,-0.203,-147.907,-1.095,0.008,-0.973,-0.004,-0.09816092997789383,0.03730793297290802,0.7146448493003845,OFFBOARD,INIT,
272.784,1767787995.501734,-0.202,-148.009,-1.095,0.008,-0.974,-0.004,-0.09107287228107452,0.049079008400440216,0.7023991942405701,OFFBOARD,INIT,
272.884,1767787995.602084,-0.201,-148.104,-1.095,0.009,-0.973,-0.004,-0.07541204243898392,0.06066080927848816,0.7043089270591736,OFFBOARD,INIT,
272.985,1767787995.703059,-0.200,-148.207,-1.095,0.009,-0.972,-0.003,-0.03220506012439728,0.06233729049563408,0.7037302255630493,OFFBOARD,INIT,
273.086,1767787995.803531,-0.198,-148.301,-1.095,0.010,-0.973,-0.004,-0.03146391361951828,0.10042702406644821,0.7261913418769836,OFFBOARD,INIT,
273.186,1767787995.903948,-0.197,-148.403,-1.095,0.009,-0.975,-0.003,-0.04251975566148758,0.1087108924984932,0.7437009215354919,OFFBOARD,INIT,
273.288,1767787996.005707,-0.195,-148.498,-1.094,0.008,-0.975,-0.003,-0.051756441593170166,0.10615792125463486,0.7478451132774353,OFFBOARD,INIT,
273.388,1767787996.106086,-0.193,-148.600,-1.094,0.008,-0.974,-0.004,-0.05309482291340828,0.13691863417625427,0.7396391034126282,OFFBOARD,INIT,
273.489,1767787996.207114,-0.190,-148.695,-1.094,0.008,-0.974,-0.005,-0.08163125813007355,0.14525066316127777,0.7247605919837952,OFFBOARD,INIT,
273.590,1767787996.307905,-0.187,-148.797,-1.094,0.007,-0.975,-0.004,-0.10724709182977676,0.17579349875450134,0.7052528858184814,OFFBOARD,INIT,
273.691,1767787996.408825,-0.185,-148.891,-1.094,0.008,-0.976,-0.005,-0.12940511107444763,0.19463829696178436,0.7148914337158203,OFFBOARD,INIT,
273.792,1767787996.509873,-0.182,-148.993,-1.094,0.010,-0.977,-0.006,-0.08814062923192978,0.23597335815429688,0.7257187366485596,OFFBOARD,INIT,
273.893,1767787996.611013,-0.180,-149.087,-1.094,0.009,-0.976,-0.006,-0.07741791754961014,0.2725232243537903,0.7470760941505432,OFFBOARD,INIT,
273.994,1767787996.711833,-0.178,-149.188,-1.095,0.007,-0.974,-0.007,-0.08580422401428223,0.28783977031707764,0.727226197719574,OFFBOARD,INIT,
274.095,1767787996.812629,-0.175,-149.282,-1.096,0.005,-0.974,-0.007,-0.10538242012262344,0.3013938367366791,0.7251406311988831,OFFBOARD,INIT,
274.196,1767787996.913621,-0.173,-149.384,-1.097,0.003,-0.973,-0.007,-0.09676116704940796,0.3132089674472809,0.6979284882545471,OFFBOARD,INIT,
274.297,1767787997.014597,-0.171,-149.486,-1.098,0.001,-0.973,-0.004,-0.12753905355930328,0.32994523644447327,0.6795980930328369,OFFBOARD,INIT,
274.398,1767787997.115673,-0.168,-149.581,-1.098,-0.001,-0.975,-0.004,-0.14545460045337677,0.3360426425933838,0.7006197571754456,OFFBOARD,INIT,
274.499,1767787997.216730,-0.166,-149.675,-1.099,-0.003,-0.975,-0.002,-0.16619189083576202,0.33269041776657104,0.7071457505226135,OFFBOARD,INIT,
274.600,1767787997.317586,-0.163,-149.778,-1.099,-0.002,-0.975,0.000,-0.19479140639305115,0.3417064845561981,0.7069929242134094,OFFBOARD,INIT,
