t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
34.201,1770379690.725579,20.695,0.114,-0.999,0.337,0.631,0.002,4.261904716491699,4.027979850769043,-0.574708878993988,OFFBOARD,INIT,
34.302,1770379690.826679,20.733,0.178,-0.998,0.269,0.700,0.004,4.0385284423828125,3.869384765625,-0.6305913925170898,OFFBOARD,INIT,
34.403,1770379690.927477,20.762,0.245,-0.997,0.209,0.761,0.003,3.8205184936523438,3.641380786895752,-0.6481471657752991,OFFBOARD,INIT,
34.504,1770379691.028553,20.787,0.323,-0.997,0.149,0.821,0.002,3.583554267883301,3.4288711547851562,-0.6430392265319824,OFFBOARD,INIT,
34.605,1770379691.129538,20.804,0.402,-0.997,0.097,0.873,0.000,3.3334343433380127,3.155066967010498,-0.6352370381355286,OFFBOARD,INIT,
34.705,1770379691.229968,20.816,0.493,-0.996,0.045,0.924,-0.001,3.0659091472625732,2.8618412017822266,-0.648931086063385,OFFBOARD,INIT,
34.806,1770379691.330749,20.823,0.582,-0.996,0.001,0.968,-0.002,2.7934458255767822,2.5543220043182373,-0.6320626139640808,OFFBOARD,INIT,
34.907,1770379691.431668,20.824,0.684,-0.996,-0.042,1.009,-0.003,2.4793875217437744,2.2195751667022705,-0.6104181408882141,OFFBOARD,INIT,
35.008,1770379691.532618,20.821,0.782,-0.996,-0.076,1.042,-0.003,2.1751503944396973,1.8793565034866333,-0.5820572376251221,OFFBOARD,INIT,
35.108,1770379691.633034,20.814,0.893,-0.996,-0.109,1.074,-0.004,1.8335716724395752,1.5282784700393677,-0.5588120818138123,OFFBOARD,INIT,
35.209,1770379691.733588,20.805,0.997,-0.996,-0.133,1.094,-0.004,1.51466965675354,1.2100918292999268,-0.5404305458068848,OFFBOARD,INIT,
35.311,1770379691.835738,20.791,1.113,-0.996,-0.156,1.111,-0.004,1.3030282258987427,0.8808999061584473,-0.5305114388465881,OFFBOARD,INIT,
35.412,1770379691.936942,20.776,1.222,-0.996,-0.170,1.127,-0.005,1.04263174533844,0.5866029858589172,-0.5290965437889099,OFFBOARD,INIT,
35.513,1770379692.037477,20.758,1.343,-0.995,-0.181,1.138,-0.005,0.7332943677902222,0.24103176593780518,-0.5157861113548279,OFFBOARD,INIT,
35.613,1770379692.137659,20.740,1.455,-0.995,-0.187,1.142,-0.003,0.4370047152042389,-0.01906696893274784,-0.5156910419464111,OFFBOARD,INIT,
35.714,1770379692.238917,20.719,1.577,-0.995,-0.190,1.143,-0.005,0.190277561545372,-0.27584949135780334,-0.5029327273368835,OFFBOARD,INIT,
35.815,1770379692.339586,20.700,1.691,-0.994,-0.188,1.141,-0.004,-0.0009848374174907804,-0.4990009069442749,-0.5003279447555542,OFFBOARD,INIT,
35.916,1770379692.440998,20.678,1.814,-0.994,-0.182,1.136,-0.002,-0.13671541213989258,-0.6947841048240662,-0.4839217960834503,OFFBOARD,INIT,
36.017,1770379692.541269,20.659,1.928,-0.994,-0.174,1.128,-0.003,-0.28777840733528137,-0.8632904291152954,-0.4986304044723511,OFFBOARD,INIT,
36.118,1770379692.642690,20.638,2.050,-0.993,-0.161,1.119,-0.004,-0.3989259898662567,-1.001466155052185,-0.48323068022727966,OFFBOARD,INIT,
36.219,1770379692.743776,20.620,2.162,-0.994,-0.148,1.110,-0.006,-0.5067742466926575,-1.090415358543396,-0.4960324168205261,OFFBOARD,INIT,
36.321,1770379692.845693,20.602,2.283,-0.994,-0.134,1.098,-0.006,-0.5978882312774658,-1.2062128782272339,-0.48665496706962585,OFFBOARD,INIT,
36.422,1770379692.946762,20.587,2.393,-0.994,-0.119,1.086,-0.006,-0.6941161751747131,-1.2803239822387695,-0.4746977388858795,OFFBOARD,INIT,
36.523,1770379693.047386,20.572,2.512,-0.994,-0.100,1.070,-0.008,-0.718673050403595,-1.317155122756958,-0.4729352295398712,OFFBOARD,INIT,
36.623,1770379693.147658,20.560,2.620,-0.994,-0.082,1.054,-0.007,-0.7467818856239319,-1.3351960182189941,-0.473193883895874,OFFBOARD,INIT,
36.724,1770379693.248476,20.549,2.735,-0.995,-0.065,1.039,-0.006,-0.7276397347450256,-1.3300280570983887,-0.4517452120780945,OFFBOARD,INIT,
36.825,1770379693.349624,20.538,2.875,-0.994,-0.042,1.019,-0.005,-0.7527915239334106,-1.3149863481521606,-0.44734296202659607,OFFBOARD,INIT,
36.926,1770379693.450642,20.533,2.952,-0.994,-0.030,1.009,-0.005,-0.7635406851768494,-1.2898147106170654,-0.4482044577598572,OFFBOARD,INIT,
37.026,1770379693.551146,20.528,3.055,-0.994,-0.011,0.996,-0.006,-0.782433807849884,-1.227849006652832,-0.43323200941085815,OFFBOARD,INIT,
37.127,1770379693.652093,20.525,3.164,-0.994,0.008,0.983,-0.004,-0.8111844658851624,-1.1469591856002808,-0.43295153975486755,OFFBOARD,INIT,
37.228,1770379693.752635,20.524,3.264,-0.994,0.024,0.971,-0.003,-0.7712268829345703,-1.0516504049301147,-0.41822460293769836,OFFBOARD,INIT,
37.329,1770379693.853323,20.525,3.370,-0.993,0.038,0.959,-0.006,-0.7399373054504395,-0.943477988243103,-0.38902124762535095,OFFBOARD,INIT,
37.429,1770379693.953388,20.528,3.466,-0.993,0.051,0.946,-0.007,-0.6641646027565002,-0.8481884002685547,-0.4039168655872345,OFFBOARD,INIT,
37.530,1770379694.054672,20.532,3.569,-0.994,0.063,0.933,-0.006,-0.5456714630126953,-0.7369758486747742,-0.40566956996917725,OFFBOARD,INIT,
37.631,1770379694.155612,20.537,3.662,-0.994,0.074,0.924,-0.005,-0.4462384581565857,-0.6179831027984619,-0.4049951434135437,OFFBOARD,INIT,
37.732,1770379694.256516,20.543,3.761,-0.994,0.083,0.914,-0.007,-0.37498578429222107,-0.5005221366882324,-0.4260711073875427,OFFBOARD,INIT,
37.833,1770379694.357234,20.553,3.882,-0.994,0.092,0.904,-0.006,-0.32520556449890137,-0.40561649203300476,-0.4266699254512787,OFFBOARD,INIT,
37.933,1770379694.457386,20.562,3.978,-0.994,0.097,0.897,-0.006,-0.22606498003005981,-0.2928290367126465,-0.4534699022769928,OFFBOARD,INIT,
38.033,1770379694.557888,20.571,4.066,-0.994,0.102,0.894,-0.006,-0.13524089753627777,-0.1834183782339096,-0.4629078805446625,OFFBOARD,INIT,
38.134,1770379694.658727,20.578,4.131,-0.994,0.104,0.891,-0.006,-0.0721103847026825,-0.08281903713941574,-0.453343003988266,OFFBOARD,INIT,
38.235,1770379694.760159,20.588,4.218,-0.994,0.104,0.889,-0.006,0.05172392725944519,0.005356967449188232,-0.44794124364852905,OFFBOARD,INIT,
38.336,1770379694.861001,20.599,4.311,-0.994,0.104,0.888,-0.005,0.1456155627965927,0.071483314037323,-0.4259432256221771,OFFBOARD,INIT,
38.437,1770379694.961289,20.609,4.397,-0.995,0.101,0.890,-0.006,0.2387281209230423,0.1657624989748001,-0.4330992102622986,OFFBOARD,INIT,
38.537,1770379695.061663,20.620,4.489,-0.995,0.099,0.895,-0.006,0.2895761728286743,0.22288425266742706,-0.4282788634300232,OFFBOARD,INIT,
38.638,1770379695.162872,20.631,4.575,-0.996,0.096,0.896,-0.007,0.34221628308296204,0.29417720437049866,-0.4278835356235504,OFFBOARD,INIT,
38.739,1770379695.263815,20.642,4.667,-0.997,0.093,0.899,-0.006,0.374716192483902,0.36519572138786316,-0.4345906674861908,OFFBOARD,INIT,
38.840,1770379695.364407,20.652,4.752,-0.997,0.087,0.902,-0.006,0.4542468786239624,0.4198499619960785,-0.4347122609615326,OFFBOARD,INIT,
38.941,1770379695.465623,20.667,4.874,-0.998,0.079,0.911,-0.005,0.5056040287017822,0.4560614228248596,-0.43550142645835876,OFFBOARD,INIT,
39.042,1770379695.566823,20.673,4.931,-0.998,0.075,0.914,-0.004,0.5624313354492188,0.48532339930534363,-0.43244901299476624,OFFBOARD,INIT,
39.143,1770379695.667969,20.683,5.024,-0.999,0.068,0.921,-0.004,0.6258580684661865,0.5130574703216553,-0.4451339840888977,OFFBOARD,INIT,
39.244,1770379695.768565,20.691,5.111,-0.999,0.060,0.929,-0.004,0.6665023565292358,0.525370180606842,-0.4468175172805786,OFFBOARD,INIT,
39.345,1770379695.869482,20.701,5.235,-1.000,0.049,0.940,-0.002,0.6442698240280151,0.5374230742454529,-0.46991094946861267,OFFBOARD,INIT,
39.445,1770379695.969620,20.707,5.323,-1.000,0.039,0.947,-0.002,0.6167877316474915,0.500895619392395,-0.4717208445072174,OFFBOARD,INIT,
39.546,1770379696.070725,20.713,5.420,-1.000,0.031,0.954,0.000,0.5853300094604492,0.4638592004776001,-0.4722246825695038,OFFBOARD,INIT,
39.647,1770379696.171689,20.718,5.509,-1.000,0.024,0.959,-0.000,0.5702254772186279,0.44903892278671265,-0.45955878496170044,OFFBOARD,INIT,
39.748,1770379696.272529,20.723,5.608,-1.000,0.018,0.967,0.001,0.5682482123374939,0.44459888339042664,-0.461785227060318,OFFBOARD,INIT,
39.849,1770379696.373462,20.727,5.699,-1.000,0.013,0.974,-0.000,0.5830778479576111,0.42362987995147705,-0.4674769639968872,OFFBOARD,INIT,
39.949,1770379696.473586,20.731,5.800,-1.000,0.006,0.980,-0.001,0.5409591197967529,0.3894757330417633,-0.4595564603805542,OFFBOARD,INIT,
40.050,1770379696.574733,20.733,5.892,-1.000,0.001,0.985,-0.002,0.47648000717163086,0.36200425028800964,-0.4757492244243622,OFFBOARD,INIT,
40.151,1770379696.675475,20.735,5.993,-1.001,-0.005,0.989,-0.001,0.4186401963233948,0.33263739943504333,-0.47452330589294434,OFFBOARD,INIT,
40.252,1770379696.776676,20.737,6.087,-1.002,-0.009,0.992,0.001,0.38909995555877686,0.29783186316490173,-0.4622497260570526,OFFBOARD,INIT,
40.353,1770379696.877697,20.738,6.188,-1.002,-0.014,0.996,0.002,0.39389413595199585,0.25965020060539246,-0.4609816074371338,OFFBOARD,INIT,
40.454,1770379696.978809,20.739,6.283,-1.002,-0.017,0.999,0.003,0.3759025037288666,0.21907640993595123,-0.46849578619003296,OFFBOARD,INIT,
40.555,1770379697.079738,20.739,6.386,-1.003,-0.020,1.003,0.002,0.3530634045600891,0.18847300112247467,-0.44220495223999023,OFFBOARD,INIT,
40.656,1770379697.180706,20.739,6.481,-1.003,-0.022,1.008,0.002,0.3229855000972748,0.16484008729457855,-0.44907721877098083,OFFBOARD,INIT,
40.757,1770379697.281561,20.739,6.585,-1.003,-0.023,1.012,0.004,0.2729524075984955,0.14207810163497925,-0.4422558844089508,OFFBOARD,INIT,
40.859,1770379697.383815,20.739,6.682,-1.003,-0.025,1.015,0.003,0.21251559257507324,0.11304084956645966,-0.420757532119751,OFFBOARD,INIT,
40.960,1770379697.484650,20.739,6.788,-1.003,-0.024,1.018,0.003,0.11700252443552017,0.09279539436101913,-0.42443525791168213,OFFBOARD,INIT,
41.061,1770379697.585483,20.739,6.885,-1.003,-0.024,1.018,0.004,0.02472732402384281,0.0898827537894249,-0.41908904910087585,OFFBOARD,INIT,
41.162,1770379697.686698,20.739,6.991,-1.003,-0.024,1.019,0.004,-0.009123608469963074,0.07930836826562881,-0.42339736223220825,OFFBOARD,INIT,
41.263,1770379697.787652,20.739,7.089,-1.003,-0.023,1.018,0.005,-0.017203807830810547,0.06378759443759918,-0.4496326148509979,OFFBOARD,INIT,
41.364,1770379697.888529,20.738,7.195,-1.003,-0.021,1.020,0.004,-0.0440228171646595,0.060690317302942276,-0.45409566164016724,OFFBOARD,INIT,
41.465,1770379697.989567,20.738,7.294,-1.003,-0.020,1.018,0.002,-0.11724551022052765,0.07633832842111588,-0.4447411298751831,OFFBOARD,INIT,
41.566,1770379698.090898,20.737,7.400,-1.004,-0.022,1.018,0.002,-0.1576603800058365,0.05402984842658043,-0.45410749316215515,OFFBOARD,INIT,
41.667,1770379698.191594,20.736,7.498,-1.004,-0.022,1.015,0.004,-0.1891210675239563,0.00818490982055664,-0.4366675913333893,OFFBOARD,INIT,
41.768,1770379698.292486,20.735,7.604,-1.004,-0.021,1.011,0.005,-0.2294413298368454,-0.01830301806330681,-0.45598137378692627,OFFBOARD,INIT,
41.869,1770379698.393821,20.734,7.702,-1.005,-0.022,1.006,0.005,-0.24327102303504944,-0.038252998143434525,-0.4502039849758148,OFFBOARD,INIT,
41.969,1770379698.493911,20.733,7.809,-1.005,-0.021,1.002,0.003,-0.21263794600963593,-0.0572141632437706,-0.4468337893486023,OFFBOARD,INIT,
42.070,1770379698.595190,20.733,7.906,-1.005,-0.019,0.998,0.003,-0.19145315885543823,-0.072294220328331,-0.4372399151325226,OFFBOARD,INIT,
42.171,1770379698.696005,20.733,8.012,-1.005,-0.016,0.995,0.003,-0.17256440222263336,-0.055121634155511856,-0.4427722096443176,OFFBOARD,INIT,
42.272,1770379698.797077,20.734,8.109,-1.004,-0.012,0.993,0.005,-0.19462163746356964,-0.024129142984747887,-0.4462461471557617,OFFBOARD,INIT,
42.374,1770379698.898425,20.734,8.214,-1.004,-0.012,0.991,0.005,-0.21740101277828217,-0.02342190593481064,-0.44926393032073975,OFFBOARD,INIT,
42.474,1770379698.999027,20.735,8.311,-1.004,-0.010,0.988,0.003,-0.22450387477874756,-0.013831551186740398,-0.44279634952545166,OFFBOARD,INIT,
42.575,1770379699.100085,20.736,8.416,-1.004,-0.008,0.984,0.004,-0.22225232422351837,-0.0049126166850328445,-0.4274281859397888,OFFBOARD,INIT,
42.676,1770379699.200978,20.736,8.512,-1.003,-0.007,0.980,0.006,-0.18034717440605164,-0.0022441360633820295,-0.42900246381759644,OFFBOARD,INIT,
42.777,1770379699.301649,20.736,8.616,-1.003,-0.004,0.977,0.005,-0.19499702751636505,0.008117496967315674,-0.4246693551540375,OFFBOARD,INIT,
42.878,1770379699.402685,20.737,8.712,-1.002,-0.003,0.973,0.005,-0.19141454994678497,0.03016924113035202,-0.43564534187316895,OFFBOARD,INIT,
42.979,1770379699.503708,20.738,8.815,-1.002,-0.001,0.969,0.004,-0.18067197501659393,0.02101428061723709,-0.4423917829990387,OFFBOARD,INIT,
43.080,1770379699.604640,20.739,8.909,-1.002,-0.000,0.965,0.002,-0.11959581822156906,0.03495469689369202,-0.44307467341423035,OFFBOARD,INIT,
43.181,1770379699.705947,20.740,9.012,-1.002,-0.001,0.962,0.003,-0.07745146751403809,0.042692359536886215,-0.4412282705307007,OFFBOARD,INIT,
43.282,1770379699.806534,20.742,9.106,-1.001,-0.002,0.960,0.002,-0.07703465968370438,0.03920993581414223,-0.45320671796798706,OFFBOARD,INIT,
43.383,1770379699.907617,20.742,9.207,-1.001,-0.002,0.957,0.002,-0.08436158299446106,0.020282750949263573,-0.4540296494960785,OFFBOARD,INIT,
43.484,1770379700.008891,20.743,9.301,-1.000,-0.004,0.954,0.002,-0.06048153340816498,0.012351387180387974,-0.4624379873275757,OFFBOARD,INIT,
43.585,1770379700.109938,20.745,9.433,-1.000,-0.003,0.950,0.001,-8.24032977106981e-05,0.004235131666064262,-0.46487531065940857,OFFBOARD,INIT,
43.687,1770379700.211199,20.746,9.525,-0.999,-0.002,0.948,0.000,0.04960291087627411,0.011561076156795025,-0.46665066480636597,OFFBOARD,INIT,
43.788,1770379700.312301,20.747,9.626,-0.998,-0.001,0.946,-0.000,0.07387734204530716,0.005780323874205351,-0.45999523997306824,OFFBOARD,INIT,
43.888,1770379700.412828,20.748,9.719,-0.998,-0.002,0.946,0.000,0.08501867949962616,0.02181260474026203,-0.4630933105945587,OFFBOARD,INIT,
43.989,1770379700.513779,20.749,9.788,-0.997,-0.004,0.945,-0.001,0.13665060698986053,0.021867530420422554,-0.4538305103778839,OFFBOARD,INIT,
44.090,1770379700.615102,20.750,9.881,-0.997,-0.004,0.946,-0.001,0.14849406480789185,0.0011374488240107894,-0.43731632828712463,OFFBOARD,INIT,
44.192,1770379700.716285,20.751,9.981,-0.997,-0.004,0.947,-0.001,0.17428623139858246,-0.003965625539422035,-0.4384632706642151,OFFBOARD,INIT,
44.292,1770379700.817085,20.752,10.073,-0.996,-0.002,0.947,-0.003,0.24203652143478394,-0.0017280952306464314,-0.42637893557548523,OFFBOARD,INIT,
44.393,1770379700.917487,20.753,10.203,-0.996,-0.002,0.949,-0.004,0.27200400829315186,0.025227775797247887,-0.42830219864845276,OFFBOARD,INIT,
44.494,1770379701.018905,20.754,10.294,-0.996,-0.002,0.949,-0.004,0.2827478051185608,0.014215702190995216,-0.42747631669044495,OFFBOARD,INIT,
44.595,1770379701.119415,20.755,10.393,-0.995,-0.002,0.952,-0.005,0.3134418725967407,0.003781953128054738,-0.4204675257205963,OFFBOARD,INIT,
44.696,1770379701.220387,20.756,10.485,-0.995,-0.001,0.955,-0.005,0.3236716687679291,0.003025519195944071,-0.42994919419288635,OFFBOARD,INIT,
44.797,1770379701.321311,20.759,10.585,-0.995,0.000,0.958,-0.004,0.29940780997276306,0.019683657214045525,-0.44174471497535706,OFFBOARD,INIT,
44.898,1770379701.422410,20.761,10.678,-0.994,-0.001,0.962,-0.005,0.26918867230415344,0.02913379669189453,-0.4514116644859314,OFFBOARD,INIT,
44.999,1770379701.523347,20.764,10.778,-0.995,-0.001,0.967,-0.006,0.22280682623386383,0.043154601007699966,-0.453447163105011,OFFBOARD,INIT,
45.100,1770379701.624574,20.766,10.872,-0.995,-0.001,0.968,-0.004,0.1831318736076355,0.053623273968696594,-0.44513022899627686,OFFBOARD,INIT,
45.201,1770379701.725611,20.769,10.973,-0.995,-0.000,0.970,-0.005,0.1877170205116272,0.06723129004240036,-0.45522022247314453,OFFBOARD,INIT,
45.302,1770379701.827054,20.771,11.067,-0.995,-0.000,0.974,-0.006,0.20129965245723724,0.10610118508338928,-0.45497775077819824,OFFBOARD,INIT,
45.403,1770379701.927601,20.773,11.169,-0.996,-0.000,0.977,-0.007,0.2071402221918106,0.10476884990930557,-0.46586012840270996,OFFBOARD,INIT,
45.504,1770379702.028947,20.775,11.263,-0.996,-0.001,0.979,-0.005,0.1774151772260666,0.12083222717046738,-0.44383755326271057,OFFBOARD,INIT,
45.605,1770379702.129313,20.776,11.366,-0.997,-0.002,0.981,-0.004,0.086739182472229,0.12187184393405914,-0.4481084644794464,OFFBOARD,INIT,
45.706,1770379702.230702,20.777,11.462,-0.997,-0.001,0.983,-0.003,0.058037541806697845,0.1269272118806839,-0.4484759569168091,OFFBOARD,INIT,
45.807,1770379702.331443,20.778,11.565,-0.997,-0.002,0.984,-0.002,0.04046759009361267,0.12403681874275208,-0.45876169204711914,OFFBOARD,INIT,
45.908,1770379702.432756,20.779,11.661,-0.997,-0.004,0.985,-0.002,-0.009196028113365173,0.10898034274578094,-0.4514443278312683,OFFBOARD,INIT,
46.009,1770379702.533840,20.780,11.765,-0.998,-0.005,0.982,-0.002,-0.028889231383800507,0.1019524335861206,-0.45742538571357727,OFFBOARD,INIT,
46.110,1770379702.634752,20.780,11.860,-0.998,-0.005,0.982,-0.002,-0.0003474990662652999,0.08882488310337067,-0.4632164537906647,OFFBOARD,INIT,
46.211,1770379702.735543,20.781,11.964,-0.998,-0.004,0.982,-0.004,-0.011095227673649788,0.10115566104650497,-0.45797622203826904,OFFBOARD,INIT,
46.312,1770379702.836714,20.782,12.060,-0.998,-0.006,0.982,-0.003,-0.012595534324645996,0.10087311267852783,-0.4500018060207367,OFFBOARD,INIT,
46.413,1770379702.937594,20.782,12.164,-0.998,-0.008,0.981,-0.003,-0.04003027454018593,0.08029202371835709,-0.4525532126426697,OFFBOARD,INIT,
46.515,1770379703.039874,20.783,12.259,-0.999,-0.009,0.980,-0.002,-0.01292345579713583,0.05539613962173462,-0.4409589469432831,OFFBOARD,INIT,
46.616,1770379703.140530,20.783,12.363,-0.999,-0.008,0.978,-0.003,-0.0042676785960793495,0.0442981980741024,-0.4571797549724579,OFFBOARD,INIT,
46.717,1770379703.241530,20.784,12.458,-1.000,-0.007,0.976,-0.002,-0.02025333233177662,0.052351854741573334,-0.46092894673347473,OFFBOARD,INIT,
46.817,1770379703.341749,20.784,12.561,-1.000,-0.009,0.974,-0.000,-0.03442729264497757,0.04346247762441635,-0.44655948877334595,OFFBOARD,INIT,
46.918,1770379703.442546,20.784,12.655,-1.001,-0.010,0.973,-0.001,-0.047518134117126465,0.012472274713218212,-0.45845839381217957,OFFBOARD,INIT,
47.019,1770379703.543666,20.784,12.757,-1.001,-0.011,0.971,-0.001,-0.020451167598366737,-0.004410740453749895,-0.44543224573135376,OFFBOARD,INIT,
47.120,1770379703.644638,20.784,12.851,-1.002,-0.011,0.969,-0.000,-0.005367977079004049,-0.031620148569345474,-0.4556637704372406,OFFBOARD,INIT,
47.221,1770379703.746066,20.784,12.952,-1.002,-0.012,0.967,0.000,0.026512110605835915,-0.04004788026213646,-0.4707884192466736,OFFBOARD,INIT,
47.322,1770379703.846687,20.784,13.046,-1.002,-0.010,0.966,0.001,0.02986207976937294,-0.04197533428668976,-0.46472054719924927,OFFBOARD,INIT,
47.422,1770379703.946936,20.784,13.147,-1.002,-0.010,0.964,0.003,0.06884163618087769,-0.03295261785387993,-0.4581579267978668,OFFBOARD,INIT,
47.523,1770379704.047682,20.784,13.240,-1.002,-0.009,0.962,0.003,0.0909649133682251,-0.04142234846949577,-0.4390397071838379,OFFBOARD,INIT,
47.624,1770379704.148398,20.784,13.341,-1.002,-0.005,0.960,0.003,0.11498218774795532,-0.01742604188621044,-0.4548954963684082,OFFBOARD,INIT,
47.725,1770379704.249626,20.784,13.435,-1.002,-0.005,0.959,0.004,0.1667546182870865,-0.020699044689536095,-0.4441053569316864,OFFBOARD,INIT,
47.826,1770379704.350836,20.784,13.536,-1.002,-0.006,0.959,0.002,0.1717442125082016,-0.024326318874955177,-0.43251773715019226,OFFBOARD,INIT,
47.927,1770379704.451760,20.784,13.629,-1.002,-0.005,0.960,0.003,0.16531333327293396,-0.03587736561894417,-0.41806697845458984,OFFBOARD,INIT,
48.028,1770379704.552531,20.785,13.730,-1.002,-0.004,0.962,0.001,0.1633370816707611,-0.047757312655448914,-0.4286513924598694,OFFBOARD,INIT,
48.129,1770379704.653878,20.785,13.823,-1.001,-0.004,0.962,0.002,0.18744324147701263,-0.055816661566495895,-0.44894975423812866,OFFBOARD,INIT,
48.230,1770379704.754573,20.785,13.924,-1.001,-0.003,0.963,-0.000,0.22432096302509308,-0.05287453159689903,-0.4558679759502411,OFFBOARD,INIT,
48.331,1770379704.855721,20.785,14.017,-1.001,-0.002,0.965,0.001,0.2337871491909027,-0.031903427094221115,-0.47719770669937134,OFFBOARD,INIT,
48.432,1770379704.956809,20.785,14.117,-1.001,0.001,0.965,0.002,0.27115190029144287,-0.02947702445089817,-0.49791282415390015,OFFBOARD,INIT,
48.533,1770379705.057297,20.786,14.249,-1.002,0.001,0.968,0.002,0.278875470161438,-0.004132675006985664,-0.4928775131702423,OFFBOARD,INIT,
48.634,1770379705.158297,20.786,14.342,-1.002,0.001,0.970,0.002,0.24545526504516602,-0.02564205229282379,-0.47045519948005676,OFFBOARD,INIT,
48.735,1770379705.259684,20.787,14.444,-1.003,0.003,0.972,0.001,0.2236647605895996,-0.03236939013004303,-0.4724891483783722,OFFBOARD,INIT,
48.836,1770379705.360596,20.787,14.506,-1.003,0.004,0.973,0.002,0.18795014917850494,-0.02555547095835209,-0.4605828523635864,OFFBOARD,INIT,
48.937,1770379705.461528,20.787,14.639,-1.004,0.003,0.974,0.004,0.16385456919670105,-0.0038279301952570677,-0.44762927293777466,OFFBOARD,INIT,
49.037,1770379705.561678,20.786,14.733,-1.003,0.001,0.974,0.004,0.17928744852542877,-0.05396824702620506,-0.4374859631061554,OFFBOARD,INIT,
49.138,1770379705.662468,20.785,14.835,-1.003,0.000,0.977,0.003,0.1884523332118988,-0.0967230275273323,-0.42683351039886475,OFFBOARD,INIT,
49.239,1770379705.763405,20.783,14.930,-1.003,0.002,0.979,0.002,0.19963115453720093,-0.10305225104093552,-0.43977615237236023,OFFBOARD,INIT,
49.340,1770379705.864383,20.782,15.032,-1.003,0.004,0.980,0.002,0.22124136984348297,-0.11571088433265686,-0.4544614851474762,OFFBOARD,INIT,
49.441,1770379705.965331,20.780,15.127,-1.003,0.004,0.982,0.004,0.17561839520931244,-0.11609748005867004,-0.43196678161621094,OFFBOARD,INIT,
49.541,1770379706.065690,20.778,15.230,-1.003,0.007,0.982,0.002,0.10856156796216965,-0.13673318922519684,-0.4204736649990082,OFFBOARD,INIT,
49.642,1770379706.166695,20.777,15.325,-1.003,0.008,0.981,0.003,0.11065831780433655,-0.1425955891609192,-0.40802526473999023,OFFBOARD,INIT,
49.743,1770379706.267585,20.776,15.428,-1.003,0.008,0.981,0.004,0.1584043651819229,-0.15710069239139557,-0.41461989283561707,OFFBOARD,INIT,
49.844,1770379706.368470,20.774,15.522,-1.003,0.008,0.983,0.002,0.19660556316375732,-0.17891539633274078,-0.43264952301979065,OFFBOARD,INIT,
49.945,1770379706.469596,20.773,15.625,-1.003,0.011,0.982,0.002,0.12815886735916138,-0.18919533491134644,-0.4159803092479706,OFFBOARD,INIT,
50.046,1770379706.570379,20.773,15.719,-1.003,0.013,0.982,0.002,0.11223192512989044,-0.1918632835149765,-0.44108134508132935,OFFBOARD,INIT,
50.146,1770379706.671155,20.772,15.822,-1.004,0.015,0.981,0.002,0.11130071431398392,-0.19200827181339264,-0.46919700503349304,OFFBOARD,INIT,
50.247,1770379706.771570,20.772,15.916,-1.004,0.019,0.980,0.002,0.1444266140460968,-0.18454806506633759,-0.45209264755249023,OFFBOARD,INIT,
50.348,1770379706.872263,20.772,16.019,-1.004,0.020,0.982,0.003,0.173225998878479,-0.1701515167951584,-0.4404383599758148,OFFBOARD,INIT,
50.448,1770379706.973027,20.772,16.114,-1.004,0.020,0.984,0.004,0.1649206578731537,-0.15472570061683655,-0.45879003405570984,OFFBOARD,INIT,
50.549,1770379707.074096,20.772,16.217,-1.004,0.021,0.986,0.003,0.12919306755065918,-0.1770017296075821,-0.4675239622592926,OFFBOARD,INIT,
50.650,1770379707.175043,20.772,16.311,-1.004,0.022,0.985,0.003,0.12701156735420227,-0.18157510459423065,-0.4805399477481842,OFFBOARD,INIT,
50.751,1770379707.275836,20.773,16.414,-1.004,0.025,0.985,0.003,0.1355152130126953,-0.17745816707611084,-0.4761022627353668,OFFBOARD,INIT,
50.852,1770379707.376268,20.773,16.509,-1.004,0.027,0.987,0.003,0.16661474108695984,-0.15213565528392792,-0.4709967374801636,OFFBOARD,INIT,
50.952,1770379707.477171,20.773,16.612,-1.003,0.027,0.989,0.004,0.1321001946926117,-0.1449408233165741,-0.4789275527000427,OFFBOARD,INIT,
51.053,1770379707.577414,20.773,16.707,-1.003,0.028,0.990,0.003,0.09450000524520874,-0.16412247717380524,-0.4772736430168152,OFFBOARD,INIT,
51.154,1770379707.678699,20.773,16.810,-1.003,0.028,0.989,0.002,0.06057090312242508,-0.16310100257396698,-0.457976758480072,OFFBOARD,INIT,
51.255,1770379707.779682,20.773,16.905,-1.003,0.029,0.987,0.003,0.03970024734735489,-0.1633489578962326,-0.45937690138816833,OFFBOARD,INIT,
51.356,1770379707.880803,20.773,17.008,-1.003,0.029,0.986,0.003,0.04246393218636513,-0.19552847743034363,-0.4568544626235962,OFFBOARD,INIT,
51.457,1770379707.981860,20.772,17.102,-1.002,0.030,0.984,0.005,0.07045765966176987,-0.19366101920604706,-0.44822579622268677,OFFBOARD,INIT,
51.558,1770379708.082592,20.773,17.204,-1.002,0.030,0.983,0.005,0.083785280585289,-0.1963161677122116,-0.4341694712638855,OFFBOARD,INIT,
51.659,1770379708.183419,20.773,17.298,-1.001,0.031,0.980,0.003,0.07961728423833847,-0.19759997725486755,-0.42926856875419617,OFFBOARD,INIT,
